Name,Hash,Id,Tag,Rarity,Tier,Type,Source,Category,Element,Ammo,Power,Archetype,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Holofoil,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Persistence,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Ammo Generation,Heat Generated,Cooling Efficiency,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Seventh Seraph SAW,2584201248,"""6917530188586069407""",,Legendary,5,Machine Gun,monumentoftriumph,Power,Arc,heavy,405,High-Impact Frame,Reload Speed,4,Vault,false,false,false,8,28,,71,30,70,62,16,0,0,0,28,360,37,52,49,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Extended Mag,Attrition Orbs*,Light Touch,Collective Demolition,Jolting Feedback*,Mega Kill Clip,Meganeura,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 4: Reload Speed*,Triumphant Pulse*,,,
Seventh Seraph SAW,2584201248,"""6917530188588209291""",,Legendary,5,Machine Gun,monumentoftriumph,Power,Arc,heavy,405,High-Impact Frame,Range,3,Vault,false,false,false,8,28,,71,30,70,75,16,0,0,0,36,360,31,48,38,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Fluted Barrel,Seraph Rounds*,Steady Rounds,Attrition Orbs*,Supercharged Magazine,Trickle Charge,Killing Tally*,Jolting Feedback,Rolling Storm,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 3: Range*,Triumphant Pulse*,,,
Seventh Seraph SAW,2584201248,"""6917530188588210065""",,Legendary,4,Machine Gun,monumentoftriumph,Power,Arc,heavy,405,High-Impact Frame,Range,1,Vault,false,false,false,8,28,,71,30,70,75,16,0,0,0,28,360,31,44,49,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Smallbore,Accurized Rounds*,Tactical Mag,Light Touch*,Grave Robber,Mega Kill Clip*,Meganeura,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 1: Range*,,,,,,
Seventh Seraph SAW,2584201248,"""6917530188588212388""",,Legendary,5,Machine Gun,monumentoftriumph,Power,Arc,heavy,459,High-Impact Frame,Reload Speed,10,Warlock(482),false,false,false,8,28,,71,30,70,67,16,0,0,0,39,360,57,73,54,0,0,0,0,0,0,0,0,6,40,0,0,false,0,1,,,,High-Impact Frame*,Corkscrew Rifling,Fluted Barrel*,Appended Mag,Tactical Mag*,Light Touch,Grave Robber,Supercharged Magazine*,Firing Line,Onslaught*,Meganeura,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Backup Mag*,Masterworked: Reload Speed*,Triumphant Pulse*,,
Seventh Seraph SAW,2584201248,"""6917530188590372503""",,Legendary,3,Machine Gun,monumentoftriumph,Power,Arc,heavy,405,High-Impact Frame,Reload Speed,2,Vault,false,false,false,8,28,,71,30,70,62,16,0,0,0,27,360,33,52,48,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Full Bore,Appended Mag*,Steady Rounds,Attrition Orbs*,Light Touch,Firing Line*,Rolling Storm,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 2: Reload Speed*,,,,,,
Seventh Seraph SAW,2584201248,"""6917530188592240671""",,Legendary,3,Machine Gun,monumentoftriumph,Power,Arc,heavy,405,High-Impact Frame,Handling,1,Vault,false,false,false,8,28,,71,30,70,77,16,0,0,0,27,360,31,44,39,0,0,0,0,0,0,0,0,6,40,0,0,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Polygonal Rifling,Accurized Rounds*,Alloy Magazine,Light Touch*,Trickle Charge,Onslaught*,Meganeura,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 1: Handling*,,,,,,
Seventh Seraph SI-2,3937866388,"""6917529210631736672""",favorite,Legendary,0,Sidearm,rasputin,Energy,Void,primary,10,Lightweight Frame,Range,10,Vault,true,false,false,3,10,,100,73,43,45,12,0,0,0,36,360,77,14,56,0,0,0,0,0,0,0,0,22,31,0,0,false,0,900,,,,Lightweight Frame*,Chambered Compensator,Extended Barrel*,Drop Mag*,Tactical Mag,Full Auto Trigger System*,Dragonfly*,Kill Tracker,Masterworked: Range*,,,,,,,,,,
Seventh Seraph SI-2,3937866388,"""6917529271395836350""",keep,Legendary,0,Sidearm,rasputin,Energy,Void,primary,10,Lightweight Frame,Stability,10,Vault,true,false,false,3,10,,95,73,43,40,12,0,0,0,51,360,47,14,71,0,0,0,0,0,0,0,0,22,31,0,0,false,0,42,,,,Lightweight Frame*,Corkscrew Rifling*,Full Bore,Accurized Rounds*,Steady Rounds,Threat Detector*,Surrounded*,Kill Tracker,Masterworked: Stability*,,,,,,,,,,
Seventh Seraph VY-7,766323545,"""6917529194307520879""",favorite,Legendary,0,Submachine Gun,seasonpass,Energy,Arc,primary,10,Precision Frame,Range,1,Vault,false,false,false,3,10,,91,57,25,73,14,0,0,0,32,600,49,30,15,0,0,0,0,0,0,0,0,12,30,0,0,false,0,0,,,,Precision Frame*,Full Bore*,Smallbore,Drop Mag*,Appended Mag,Ambitious Assassin*,Dragonfly*,Kill Tracker,Tier 1: Range*,,,,,,,,,,
Seventh Seraph VY-7,1719169808,"""6917530188301798092""",,Legendary,5,Submachine Gun,monumentoftriumph,Energy,Arc,primary,405,Precision Frame,Range,5,Vault,false,false,false,8,28,,100,57,25,73,14,0,0,0,48,600,35,32,11,0,0,0,0,0,0,0,0,12,30,0,0,false,0,0,,,,Precision Frame*,Extended Barrel*,Hammer-Forged Rifling,Tactical Mag*,Steady Rounds,Ambitious Assassin*,Disruption Break,Supercharged Magazine,Jolting Feedback*,Gear Shift,Onslaught,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 5: Range*,Triumphant Pulse*,,,
Seventh Seraph VY-7,1719169808,"""6917530188592232537""",,Legendary,3,Submachine Gun,monumentoftriumph,Energy,Arc,primary,405,Precision Frame,Stability,1,Vault,false,false,false,8,28,,91,57,25,60,14,0,0,0,55,600,19,30,35,0,0,0,0,0,0,0,0,12,30,0,0,false,0,0,,,,Precision Frame*,Fluted Barrel*,Full Bore,Seraph Rounds*,Flared Magwell,Lone Wolf*,Supercharged Magazine,Onslaught*,Frenzy,Eyes Up*,Rasputin's Arsenal,Kill Tracker,Tier 1: Stability*,,,,,,
Shadow Price,2633186522,"""6917529348279632166""",,Legendary,0,Auto Rifle,,Energy,Arc,primary,10,Precision Frame,Range,4,Vault,false,false,false,4,13,,79,43,29,67,16,0,0,0,50,450,27,39,58,0,0,0,0,0,0,0,0,31,48,0,0,false,0,0,,,,Precision Frame*,Fluted Barrel*,Polygonal Rifling,Accurized Rounds,Extended Mag*,Surplus*,Swashbuckler*,Kill Tracker,Tier 4: Range*,,,,,,,,,,
Shattered Cipher,2434225986,"""6917529394370907462""",favorite,Legendary,0,Machine Gun,seasonpass,Power,Void,heavy,10,Rapid-Fire Frame,Range,3,Vault,true,false,false,4,14,,75,64,25,23,16,0,0,0,33,900,45,96,62,0,0,0,0,0,0,0,0,16,37,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Smallbore,Accurized Rounds,Extended Mag*,Auto-Loading Holster*,Surrounded*,Kill Tracker,Tier 3: Range*,,,,,,,,,,
Shattered Cipher,2434225986,"""6917529416282757340""",,Legendary,0,Machine Gun,seasonpass,Power,Void,heavy,10,Rapid-Fire Frame,Reload Speed,10,Vault,true,false,false,4,14,,55,64,25,30,16,0,0,0,33,900,55,96,42,0,0,0,0,0,0,0,0,16,37,0,0,false,0,417,,,,Rapid-Fire Frame*,Arrowhead Brake,Extended Barrel*,Extended Mag*,Alloy Magazine,Auto-Loading Holster*,Rampage,Adrenaline Junkie*,Kill Tracker,Masterworked: Reload Speed*,,,,,,,,,
Sightline Survey,2350330520,"""6917530023327765892""",,Legendary,0,Hand Cannon,echoes,Energy,Arc,primary,10,Precision Frame,Handling,1,Vault,false,false,false,7,24,,92,72,78,44,14,0,0,0,53,180,31,12,20,0,0,0,0,0,0,0,0,51,52,0,0,false,0,0,,,,Precision Frame*,Extended Barrel*,Hammer-Forged Rifling,Extended Mag*,Steady Rounds,Triple Tap*,Opening Shot*,Radiolaria Transposer*,Kill Tracker,Tier 1: Handling*,,,,,,,,,
Sightline Survey,2350330520,"""6917530027789184495""",,Legendary,0,Hand Cannon,echoes,Energy,Arc,primary,10,Precision Frame,Reload Speed,3,Vault,false,false,false,7,24,,92,72,78,34,14,0,0,0,63,180,54,11,24,0,0,0,0,0,0,0,0,41,52,0,0,false,0,0,,,,Precision Frame*,Chambered Compensator*,Corkscrew Rifling,Appended Mag*,Tactical Mag,Triple Tap*,Kill Clip*,Radiolaria Transposer*,Kill Tracker,Tier 3: Reload Speed*,,,,,,,,,
Skyburner's Oath,4255268456,"""6917529969474178585""",,Exotic,0,Scout Rifle,,Energy,Solar,primary,10,Slug Rifle,,10,Vault,false,false,false,1,1,,100,90,67,80,21,0,0,0,50,150,30,20,85,0,0,0,0,0,0,0,0,45,60,0,0,false,0,0,,,,Slug Rifle*,Extended Barrel*,Extended Mag*,For the Empire*,Short-Action Stock*,Kill Tracker,Skyburner Catalyst*,,,,,,,,,,,,
Sleeper Simulant,4036115577,"""6917529396887609868""",,Exotic,0,Linear Fusion Rifle,,Power,Solar,heavy,10,Dornröschen,,10,Vault,false,false,false,1,3,,65,57,41,59,25,0,0,0,54,0,44,4,40,1024,0,0,0,0,0,0,0,9,10,0,0,false,0,0,,,,Dornröschen*,Polygonal Rifling*,Flared Magwell*,Moving Target*,Composite Stock*,Kill Tracker,,,,,,,,,,,,,
Sleepless,1738552769,"""6917530187760624313""",,Legendary,4,Rocket Launcher,dreaming,Power,Arc,heavy,394,High-Impact Frame,Velocity,4,Vault,false,false,false,8,28,,58,72,0,0,20,100,40,0,49,15,64,1,61,0,0,0,0,0,0,0,0,3,36,0,0,false,0,0,,,,High-Impact Frame*,Volatile Launch*,Quick Launch,Alloy Casing*,Implosion Rounds,Reconstruction*,Impulse Amplifier,Chain Reaction*,Elemental Honing,Advanced Reflexes*,Kill Tracker,Tier 4: Velocity*,,,,,,,
Sleepless,1738552769,"""6917530187762597339""",,Legendary,5,Rocket Launcher,dreaming,Power,Arc,heavy,395,High-Impact Frame,Handling,4,Vault,false,false,false,8,28,,58,72,0,0,20,91,56,0,40,15,33,1,70,0,0,0,0,0,0,0,0,3,36,0,0,false,0,0,,,,High-Impact Frame*,Hard Launch*,Quick Launch,Black Powder*,High-Velocity Rounds,Auto-Loading Holster*,Field Prep,Reconstruction,Chain Reaction*,Demolitionist,Gear Shift,Advanced Reflexes*,Kill Tracker,Tier 4: Handling*,Triumphant Pulse*,,,,
Sleepless,1738552769,"""6917530187777118401""",,Legendary,3,Rocket Launcher,dreaming,Power,Arc,heavy,399,High-Impact Frame,Velocity,3,Vault,false,false,false,8,28,,58,72,0,0,20,70,48,0,53,15,48,1,66,0,0,0,0,0,0,0,0,3,36,0,0,false,0,0,,,,High-Impact Frame*,Linear Compensator*,Smart Drift Control,Alloy Casing*,Impact Casing,Wellspring*,Reconstruction,Bipod*,Bait and Switch,Advanced Reflexes*,Kill Tracker,Tier 3: Velocity*,,,,,,,
Sleepless,1738552769,"""6917530187781164790""",,Legendary,4,Rocket Launcher,dreaming,Power,Arc,heavy,399,High-Impact Frame,Velocity,2,Vault,false,false,false,8,28,,58,72,0,0,20,87,38,0,49,15,18,1,61,0,0,0,0,0,0,0,0,3,36,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.0 below the best copy. Retain Sleepless ID 6917530187762597339. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",High-Impact Frame*,Volatile Launch*,Confined Launch,Black Powder*,Impact Casing,Auto-Loading Holster*,Wellspring,Bipod*,Demolitionist,Advanced Reflexes*,Kill Tracker,Tier 2: Velocity*,,,,,,,
Sleepless,1738552769,"""6917530187783066833""",,Legendary,3,Rocket Launcher,dreaming,Power,Arc,heavy,400,High-Impact Frame,Blast Radius,1,Vault,false,false,false,8,28,,58,72,0,0,20,91,55,0,38,15,33,1,66,0,0,0,0,0,0,0,0,3,66,0,0,false,0,0,,,,High-Impact Frame*,Hard Launch*,Quick Launch,Black Powder*,Implosion Rounds,Field Prep*,Reconstruction,Chain Reaction*,Permeability,Advanced Reflexes*,Kill Tracker,Tier 1: Blast Radius*,,,,,,,
Snorri FR5,4114929480,"""6917529738727972070""",,Legendary,0,Fusion Rifle,engram,Energy,Void,special,10,Precision Frame,Reload Speed,1,Vault,false,false,false,5,16,,79,62,75,66,17,0,0,0,55,0,34,6,42,800,0,0,0,0,0,0,0,6,38,0,0,false,0,0,omolon,,,Precision Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Accelerated Coils*,Projection Fuse,Heating Up*,Frenzy*,Omolon Fluid Dynamics*,Kill Tracker,Tier 1: Reload Speed*,,,,,,,,,
Sojourner's Tale,599895591,"""6917529394343160931""",,Legendary,0,Shotgun,seasonpass,Energy,Solar,special,10,Pinpoint Slug Frame,Stability,3,Vault,false,false,false,4,14,,56,35,70,61,12,0,0,0,63,70,44,6,78,0,0,0,0,0,0,0,0,2,43,0,0,false,0,0,,,,Pinpoint Slug Frame*,Fluted Barrel*,Full Bore,Assault Mag*,Steady Rounds,Threat Detector*,Killing Wind*,Dragonfly,Kill Tracker,Tier 3: Stability*,,,,,,,,,
Sojourner's Tale,599895591,"""6917529399385033467""",favorite,Legendary,0,Shotgun,seasonpass,Energy,Solar,special,10,Pinpoint Slug Frame,Range,2,Vault,true,false,false,4,14,,56,35,70,78,12,0,0,0,40,65,54,6,63,0,0,0,0,0,0,0,0,2,43,0,0,false,0,0,,,,Pinpoint Slug Frame*,Hammer-Forged Rifling*,Smallbore,Steady Rounds,Light Mag*,Quickdraw*,Opening Shot*,Kill Tracker,Tier 2: Range*,,,,,,,,,,
Someday,3232203524,"""6917530022223700171""",,Legendary,0,Shotgun,paleheart,KineticSlot,Kinetic,special,10,Precision Frame,Handling,1,Vault,false,false,false,7,24,,79,74,70,88,12,0,0,0,46,65,61,6,41,0,0,0,0,0,0,0,0,3,37,0,0,false,0,0,,,,Precision Frame*,Smoothbore*,Full Choke,Steady Rounds,Light Mag*,Lead from Gold*,Vorpal Weapon*,Dealer's Choice*,Kill Tracker,Backup Mag*,Tier 1: Handling*,,,,,,,,
Someday,3232203524,"""6917530022275957653""",,Legendary,0,Shotgun,paleheart,KineticSlot,Kinetic,special,10,Precision Frame,Stability,2,Vault,false,false,false,7,24,,79,74,70,78,12,0,0,0,58,65,51,5,50,0,0,0,0,0,0,0,0,3,37,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.0 below the best copy. Retain Someday ID 6917530022223700171. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Precision Frame*,Barrel Shroud*,Full Choke,Accurized Rounds*,Light Mag,Dual Loader*,Collective Action*,Dealer's Choice*,Kill Tracker,Tier 2: Stability*,,,,,,,,,
Someday,3232203524,"""6917530025303667468""",,Legendary,0,Shotgun,paleheart,KineticSlot,Kinetic,special,10,Precision Frame,Reload Speed,3,Vault,false,false,false,7,24,,79,74,70,75,12,0,0,0,53,65,54,6,40,0,0,0,0,0,0,0,0,3,37,0,0,false,0,0,,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.5 below the best copy. Retain Someday ID 6917530022223700171. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Precision Frame*,Smallbore*,Barrel Shroud,Appended Mag*,Accurized Rounds,Threat Remover*,Opening Shot*,Dealer's Choice*,Kill Tracker,Tier 3: Reload Speed*,,,,,,,,,
Someday,3232203524,"""6917530029653892225""",,Legendary,0,Shotgun,paleheart,KineticSlot,Kinetic,special,10,Precision Frame,Range,3,Vault,false,false,false,7,24,,79,74,70,81,12,0,0,0,61,70,51,5,25,0,0,0,0,0,0,0,0,3,37,0,0,false,0,0,,,,Precision Frame*,Rifled Barrel*,Smoothbore,Assault Mag*,Steady Rounds,Dual Loader*,Recombination*,Dealer's Choice*,Kill Tracker,Tier 3: Range*,,,,,,,,,
Something New,1705150753,"""6917530192912241796""",,Legendary,4,Hand Cannon,,KineticSlot,Stasis,primary,468,Aggressive Frame,Range,1,Vault,false,false,false,8,28,,100,60,92,66,14,0,0,0,41,120,25,8,26,0,0,0,0,0,0,0,0,23,51,0,0,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Full Bore,Armor-Piercing Rounds*,High-Caliber Rounds,Rapid Hit*,Wellspring,Headstone*,Opening Shot,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Range*,,,,,,
Something New,1705150753,"""6917530192914790901""",,Legendary,4,Hand Cannon,,KineticSlot,Stasis,primary,468,Aggressive Frame,Reload Speed,1,Vault,false,false,false,8,28,,98,60,92,70,14,0,0,0,30,120,8,11,30,0,0,0,0,0,0,0,0,33,51,0,0,false,0,0,,,,Aggressive Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Extended Mag*,Light Mag,Rapid Hit*,Built to Blast,Kill Clip*,Precision Instrument,Dream Work*,Nadir Focus,Kill Tracker,Tier 1: Reload Speed*,,,,,,
Sorrow's Verse,2496875173,"""6917529897458858089""",,Legendary,0,Auto Rifle,crucible,Energy,Arc,primary,10,Adaptive Frame,Stability,3,Vault,false,false,false,4,15,,83,68,21,44,16,0,0,0,37,600,38,47,74,0,0,0,0,0,0,0,0,20,49,0,0,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Smallbore,Extended Mag*,Alloy Magazine,Outlaw*,Harmony*,One Quiet Moment*,Suros Synergy,Kill Tracker,Tier 3: Stability*,,,,,,,,
Sorrow's Verse,2496875173,"""6917529950029325161""",,Legendary,0,Auto Rifle,crucible,Energy,Arc,primary,10,Adaptive Frame,Handling,1,Vault,false,false,false,4,15,,83,68,21,54,16,0,0,0,34,600,58,39,75,0,0,0,0,0,0,0,0,10,49,0,0,false,0,0,suros,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Accurized Rounds*,Flared Magwell,Dynamic Sway Reduction*,Demolitionist*,One Quiet Moment*,Suros Synergy,Kill Tracker,Tier 1: Handling*,,,,,,,,
Spare Rations,3236112986,"""6917529906224742033""",favorite,Legendary,0,Hand Cannon,seasonpass,KineticSlot,Kinetic,primary,10,Adaptive Frame,Range,3,Vault,false,false,false,6,21,,100,83,84,44,14,0,0,0,57,140,71,13,76,0,0,0,0,0,0,0,0,10,57,0,0,false,0,0,,,,Adaptive Frame*,Corkscrew Rifling*,Smallbore,High-Caliber Rounds,Flared Magwell*,Rapid Hit*,Focused Fury*,Kill Tracker,Disaster Plan*,Tier 3: Range*,,,,,,,,,
Spare Rations,3236112986,"""6917529957414180306""",,Legendary,0,Hand Cannon,seasonpass,KineticSlot,Kinetic,primary,10,Adaptive Frame,Handling,2,Vault,false,false,false,6,21,,100,83,84,51,14,0,0,0,37,140,56,13,68,0,0,0,0,0,0,0,0,10,57,0,0,false,0,0,,,,Adaptive Frame*,Full Bore*,Polygonal Rifling,Alloy Magazine*,Light Mag,Slideshot*,Kill Clip*,Kill Tracker,Disaster Plan*,Tier 2: Handling*,,,,,,,,,
Spare Rations,3236112986,"""6917529979574169107""",,Legendary,0,Hand Cannon,seasonpass,KineticSlot,Kinetic,primary,10,Adaptive Frame,Range,3,Vault,false,false,false,6,21,,100,83,84,39,14,0,0,0,52,140,56,13,86,0,0,0,0,0,0,0,0,10,57,0,0,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Polygonal Rifling,Alloy Magazine*,Flared Magwell,Rapid Hit*,Kill Clip*,Kill Tracker,Disaster Plan*,Tier 3: Range*,,,,,,,,,
Staccato-46,4019668921,"""6917529811373370881""",,Legendary,0,Scout Rifle,engram,Energy,Solar,primary,10,Precision Frame,Handling,5,Vault,true,false,false,5,17,,58,63,62,49,20,0,0,0,49,180,40,15,58,0,0,0,0,0,0,0,0,9,54,0,0,false,0,0,suros,,,Precision Frame*,Fluted Barrel*,Full Bore,Accurized Rounds*,Appended Mag,Triple Tap*,Explosive Payload*,Suros Synergy*,Kill Tracker,Tier 5: Handling*,,,,,,,,,
Staccato-46,4019668921,"""6917529907952356170""",,Legendary,0,Scout Rifle,engram,Energy,Solar,primary,10,Precision Frame,Stability,3,Vault,false,false,false,5,17,,68,63,62,49,20,0,0,0,57,180,40,15,33,0,0,0,0,0,0,0,0,9,54,0,0,false,0,0,suros,,,Precision Frame*,Chambered Compensator*,Fluted Barrel,Accurized Rounds*,Alloy Magazine,Compulsive Reloader*,Incandescent*,Suros Synergy*,Kill Tracker,Tier 3: Stability*,,,,,,,,,
Staccato-46,4019668921,"""6917529957189348096""",,Legendary,0,Scout Rifle,engram,Energy,Solar,primary,10,Precision Frame,Reload Speed,4,Vault,false,false,false,5,17,,58,63,62,39,20,0,0,0,54,180,24,18,38,0,0,0,0,0,0,0,0,19,54,0,0,false,0,0,suros,,"AI v2.3 COULD DELETE — same weapon name, hash/version, and intrinsic frame as the proposed retained copy. Best legal perk combo scores 3.1 below the best copy. Retain Staccato-46 ID 6917529811373370881. Still review origin-trait selection, barrels, magazines, Masterwork, stats, source, build role, and personal feel before dismantling.",Precision Frame*,Polygonal Rifling*,Smallbore,Extended Mag*,Alloy Magazine,Compulsive Reloader*,Rampage*,Suros Synergy*,Kill Tracker,Tier 4: Reload Speed*,,,,,,,,,
Stars in Shadow,2050789284,"""6917529892089522099""",,Legendary,0,Pulse Rifle,crucible,Energy,Solar,primary,10,High-Impact Frame,Stability,1,Vault,false,false,false,4,12,,64,28,33,67,18,0,0,0,54,340,44,31,28,0,0,0,0,0,0,0,0,10,49,0,0,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Polygonal Rifling,Tactical Mag*,Alloy Magazine,Pulse Monitor*,Dragonfly*,One Quiet Moment*,Kill Tracker,Tier 1: Stability*,,,,,,,,,
Stars in Shadow,3602242905,"""6917530188847015380""",,Legendary,4,Pulse Rifle,crucible,Energy,Solar,primary,415,High-Impact Frame,Reload Speed,4,Vault,false,false,false,8,27,,64,28,29,80,18,0,0,0,49,340,38,27,28,0,0,0,0,0,0,0,0,17,49,0,0,false,0,0,,,,High-Impact Frame*,Corkscrew Rifling*,Extended Barrel,Accurized Rounds*,Steady Rounds,Heal Clip*,Rapid Hit,Sword Logic*,Incandescent,Roar of Battle*,Wild Card,Kill Tracker,Tier 4: Reload Speed*,,,,,,
Steelfeather Repeater,771811870,"""6917530187783070925""",,Legendary,3,Auto Rifle,engram,KineticSlot,Kinetic,primary,400,Rapid-Fire Frame,Handling,1,Vault,false,false,false,8,28,,57,72,18,34,16,0,0,0,46,720,50,56,39,0,0,0,0,0,0,0,0,10,53,0,0,false,0,0,,,,Rapid-Fire Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Appended Mag*,High-Caliber Rounds,Bewildering Burst*,Firmly Planted,All-Star*,Multikill Clip,Cast No Shadows*,Kill Tracker,Tier 1: Handling*,,,,,,,
Steelfeather Repeater,771811870,"""6917530189352937089""",,Legendary,3,Auto Rifle,engram,KineticSlot,Kinetic,primary,422,Rapid-Fire Frame,Stability,1,Vault,false,false,false,8,28,,87,72,18,24,16,0,0,0,47,720,50,56,48,0,0,0,0,0,0,0,0,10,53,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Chambered Compensator,Appended Mag*,Flared Magwell,Bewildering Burst*,Proximity Power,Swashbuckler*,Multikill Clip,Cast No Shadows*,Kill Tracker,Tier 1: Stability*,,,,,,,
Steelfeather Repeater,771811870,"""6917530189379579972""",,Legendary,4,Auto Rifle,engram,KineticSlot,Kinetic,primary,424,Rapid-Fire Frame,Stability,5,Vault,false,false,false,8,28,,87,72,18,24,16,0,0,0,51,720,32,59,50,0,0,0,0,0,0,0,0,20,53,0,0,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Smallbore,Extended Mag*,Flared Magwell,Subsistence*,Bewildering Burst,Surrounded*,Vorpal Weapon,Cast No Shadows*,Kill Tracker,Tier 5: Stability*,,,,,,,
Steelfeather Repeater,771811870,"""6917530192908282836""",,Legendary,5,Auto Rifle,engram,KineticSlot,Kinetic,primary,478,Rapid-Fire Frame,Range,1,Vault,false,false,false,8,28,,57,72,18,40,16,0,0,0,37,720,52,56,39,0,0,0,0,0,0,0,0,10,53,0,0,false,0,0,,,,Rapid-Fire Frame*,Full Bore*,Smallbore,Appended Mag*,Flared Magwell,Grave Robber*,Slideways,Firmly Planted,Ancillary Ordinance*,All-Star,Multikill Clip,Cast No Shadows*,Kill Tracker,Tier 1: Range*,Triumphant Pulse*,,,,
Still Hunt,2905188646,"""6917530021522445763""",,Exotic,0,Sniper Rifle,exoticquest,Energy,Solar,special,10,Cayde's Retribution,,,Vault,false,false,false,7,24,,69,68,70,64,40,0,0,0,59,90,44,6,62,0,0,0,0,0,0,0,0,4,70,0,0,false,0,0,,,,Cayde's Retribution*,Polygonal Rifling*,Golden Munitions*,Sharpshooter*,Short-Action Stock*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,,,,
Stochastic Variable,2272470786,"""6917529397073204336""",favorite,Legendary,0,Submachine Gun,engram,Energy,Arc,primary,10,Lightweight Frame,Handling,2,Vault,false,false,false,4,14,,95,52,25,33,14,0,0,0,40,600,27,41,67,0,0,0,0,0,0,0,0,12,40,0,0,false,0,0,omolon,,,Lightweight Frame*,Extended Barrel,Fluted Barrel*,Appended Mag,Flared Magwell,Phase Magazine*,Feeding Frenzy*,Dragonfly*,Kill Tracker,Tier 2: Handling*,,,,,,,,,
Stochastic Variable,2272470786,"""6917529930270646570""",,Legendary,0,Submachine Gun,engram,Energy,Arc,primary,10,Lightweight Frame,Range,2,Vault,false,false,false,4,14,,95,52,15,40,14,0,0,0,40,900,27,41,55,0,0,0,0,0,0,0,0,12,40,0,0,false,0,0,omolon,,,Lightweight Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Alloy Magazine*,High-Caliber Rounds,Light Mag,Killing Wind*,Multikill Clip*,Kill Tracker,Tier 2: Range*,,,,,,,,,
Strident Whistle,2591241074,"""6917529895388271734""",,Legendary,0,Combat Bow,strikes,Energy,Solar,primary,10,Precision Frame,Draw Time,3,Vault,false,false,false,5,17,,76,64,76,0,18,0,0,0,36,0,40,0,55,0,590,79,0,0,0,0,0,5,59,0,0,false,0,0,,,,Precision Frame*,Elastic String*,Polymer String,Fiberglass Arrow Shaft*,Natural Fletching,Shoot to Loot*,Adrenaline Junkie*,Vanguard's Vindication*,Kill Tracker,Tier 3: Draw Time*,,,,,,,,,
